Video,Label,Confidence,Timestamp(ms)
Transcodes/IMG_0616.mp4,Animal,62.07624435424805,2500
Transcodes/IMG_0616.mp4,Ball,59.6884765625,2500
Transcodes/IMG_0616.mp4,Basketball,95.97108459472656,2500
Transcodes/IMG_0616.mp4,Canine,59.809505462646484,2500
Transcodes/IMG_0616.mp4,Child,99.09037017822266,2500
Transcodes/IMG_0616.mp4,Dancing,50.101436614990234,2500
Transcodes/IMG_0616.mp4,Dog,59.809505462646484,2500
Transcodes/IMG_0616.mp4,Female,99.09037017822266,2500
Transcodes/IMG_0616.mp4,Girl,99.09037017822266,2500
Transcodes/IMG_0616.mp4,Jumping,50.427608489990234,2500
Transcodes/IMG_0616.mp4,Leisure Activities,50.101436614990234,2500
Transcodes/IMG_0616.mp4,Mammal,62.0462760925293,2500
Transcodes/IMG_0616.mp4,Outdoor Play Area,51.779659271240234,2500
Transcodes/IMG_0616.mp4,Outdoors,52.83732986450195,2500
Transcodes/IMG_0616.mp4,Performer,52.85435485839844,2500
Transcodes/IMG_0616.mp4,Person,99.09037017822266,2500
Transcodes/IMG_0616.mp4,Pet,62.0462760925293,2500
Transcodes/IMG_0616.mp4,Play Area,52.026485443115234,2500
Transcodes/IMG_0616.mp4,Playing Basketball,95.97108459472656,2500
Transcodes/IMG_0616.mp4,Sitting,53.84358596801758,2500
Transcodes/IMG_0616.mp4,Solo Performance,52.85435485839844,2500
Transcodes/IMG_0616.mp4,Sport,96.84757995605469,2500
Transcodes/IMG_0616.mp4,Tennis,53.902801513671875,2500
Transcodes/IMG_0616.mp4,Ball,64.37751007080078,3000
Transcodes/IMG_0616.mp4,Basketball,92.47119140625,3000
Transcodes/IMG_0616.mp4,Child,99.01972198486328,3000
Transcodes/IMG_0616.mp4,Dancing,52.174774169921875,3000
Transcodes/IMG_0616.mp4,Face,50.04719543457031,3000
Transcodes/IMG_0616.mp4,Fallen Person,50.38095474243164,3000
Transcodes/IMG_0616.mp4,Female,99.01972198486328,3000
Transcodes/IMG_0616.mp4,Football,63.117427825927734,3000
Transcodes/IMG_0616.mp4,Girl,99.01972198486328,3000
Transcodes/IMG_0616.mp4,Grass,53.36201095581055,3000
Transcodes/IMG_0616.mp4,Head,50.04719543457031,3000
Transcodes/IMG_0616.mp4,Jumping,54.80867004394531,3000
Transcodes/IMG_0616.mp4,Leisure Activities,52.174774169921875,3000
Transcodes/IMG_0616.mp4,Nature,53.57725524902344,3000
Transcodes/IMG_0616.mp4,Outdoor Play Area,56.99406814575195,3000
Transcodes/IMG_0616.mp4,Outdoors,57.63385009765625,3000
Transcodes/IMG_0616.mp4,Park,53.36201095581055,3000
Transcodes/IMG_0616.mp4,Performer,52.40230941772461,3000
Transcodes/IMG_0616.mp4,Person,99.01972198486328,3000
Transcodes/IMG_0616.mp4,Plant,53.36201095581055,3000
Transcodes/IMG_0616.mp4,Play Area,57.39662170410156,3000
Transcodes/IMG_0616.mp4,Playing Basketball,92.47119140625,3000
Transcodes/IMG_0616.mp4,Running,50.49771499633789,3000
Transcodes/IMG_0616.mp4,Sitting,55.94589614868164,3000
Transcodes/IMG_0616.mp4,Skipping Rope,50.26204299926758,3000
Transcodes/IMG_0616.mp4,Soccer,63.084144592285156,3000
Transcodes/IMG_0616.mp4,Soccer Ball,62.86801528930664,3000
Transcodes/IMG_0616.mp4,Solo Performance,52.40230941772461,3000
Transcodes/IMG_0616.mp4,Sport,94.22417449951172,3000
Transcodes/IMG_0616.mp4,Working Out,51.0965461730957,3000
Transcodes/IMG_0616.mp4,Architecture,50.014915466308594,3500
Transcodes/IMG_0616.mp4,Ball,66.32170104980469,3500
Transcodes/IMG_0616.mp4,Basketball,60.08573532104492,3500
Transcodes/IMG_0616.mp4,Building,50.014915466308594,3500
Transcodes/IMG_0616.mp4,Child,99.45645141601562,3500
Transcodes/IMG_0616.mp4,City,58.77031326293945,3500
Transcodes/IMG_0616.mp4,Clothing,54.28515625,3500
Transcodes/IMG_0616.mp4,Dancing,52.05137634277344,3500
Transcodes/IMG_0616.mp4,Fallen Person,53.134883880615234,3500
Transcodes/IMG_0616.mp4,Female,99.45645141601562,3500
Transcodes/IMG_0616.mp4,Field,50.26824188232422,3500
Transcodes/IMG_0616.mp4,Football,67.90069580078125,3500
Transcodes/IMG_0616.mp4,Footwear,54.28515625,3500
Transcodes/IMG_0616.mp4,Girl,99.45645141601562,3500
Transcodes/IMG_0616.mp4,Grass,79.72647094726562,3500
Transcodes/IMG_0616.mp4,Jumping,59.147640228271484,3500
Transcodes/IMG_0616.mp4,Kicking,50.2243766784668,3500
Transcodes/IMG_0616.mp4,Leisure Activities,52.05137634277344,3500
Transcodes/IMG_0616.mp4,Nature,79.83409118652344,3500
Transcodes/IMG_0616.mp4,Outdoor Play Area,84.32250213623047,3500
Transcodes/IMG_0616.mp4,Outdoors,84.59237670898438,3500
Transcodes/IMG_0616.mp4,Park,79.72647094726562,3500
Transcodes/IMG_0616.mp4,Performer,52.7505989074707,3500
Transcodes/IMG_0616.mp4,Person,99.45645141601562,3500
Transcodes/IMG_0616.mp4,Plant,79.72647094726562,3500
Transcodes/IMG_0616.mp4,Play Area,84.64752197265625,3500
Transcodes/IMG_0616.mp4,Playing Basketball,60.08573532104492,3500
Transcodes/IMG_0616.mp4,Racket,50.86371612548828,3500
Transcodes/IMG_0616.mp4,Road,51.96799087524414,3500
Transcodes/IMG_0616.mp4,Running,50.516021728515625,3500
Transcodes/IMG_0616.mp4,Shoe,54.28515625,3500
Transcodes/IMG_0616.mp4,Sitting,58.002445220947266,3500
Transcodes/IMG_0616.mp4,Skipping Rope,51.10741424560547,3500
Transcodes/IMG_0616.mp4,Sneaker,52.4130973815918,3500
Transcodes/IMG_0616.mp4,Soccer,67.85338592529297,3500
Transcodes/IMG_0616.mp4,Soccer Ball,65.56695556640625,3500
Transcodes/IMG_0616.mp4,Solo Performance,52.7505989074707,3500
Transcodes/IMG_0616.mp4,Sphere,50.031463623046875,3500
Transcodes/IMG_0616.mp4,Sport,74.21658325195312,3500
Transcodes/IMG_0616.mp4,Street,51.96799087524414,3500
Transcodes/IMG_0616.mp4,Toy,50.626163482666016,3500
Transcodes/IMG_0616.mp4,Tree,51.421531677246094,3500
Transcodes/IMG_0616.mp4,Urban,51.96799087524414,3500
Transcodes/IMG_0616.mp4,Working Out,51.60698318481445,3500
Transcodes/IMG_0616.mp4,Baseball,50.758506774902344,4000
Transcodes/IMG_0616.mp4,Basketball,55.75812911987305,4000
